Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
CUST_06311,Blue,225,1,55,13-08-2023,Week-33,Q3,2023,14853.0,0,1800,41,0.0,Swipe ,Entertainment,504.0,0
CUST_06312,Blue,100,1,111,13-08-2023,Week-33,Q3,2023,5594.0,1235,5220,75,0.221,Swipe ,Fuel,1305.0,0
CUST_06322,Blue,475,1,119,13-08-2023,Week-33,Q3,2023,2296.0,1371,5483,77,0.597,Swipe ,Entertainment,1370.75,0
CUST_06323,Blue,460,0,75,13-08-2023,Week-33,Q3,2023,2721.0,1885,2594,48,0.693,Chip ,Bills,363.16,0
CUST_06324,Blue,300,0,126,13-08-2023,Week-33,Q3,2023,8318.0,2517,2427,52,0.303,Swipe ,Grocery,169.89,0
CUST_06327,Blue,125,0,88,13-08-2023,Week-33,Q3,2023,2310.0,1306,4343,74,0.565,Swipe ,Bills,825.17,0
CUST_06331,Blue,175,0,156,13-08-2023,Week-33,Q3,2023,10492.0,1094,13764,104,0.104,Swipe ,Fuel,1926.96,0
CUST_06333,Blue,400,1,78,13-08-2023,Week-33,Q3,2023,21226.0,1202,14103,96,0.057,Chip ,Travel,1551.33,0
CUST_06334,Blue,250,1,47,13-08-2023,Week-33,Q3,2023,2773.0,1507,1197,25,0.543,Swipe ,Bills,119.7,0
CUST_06335,Blue,455,1,156,13-08-2023,Week-33,Q3,2023,4948.0,1655,3711,64,0.334,Swipe ,Fuel,1001.97,0
CUST_06337,Blue,175,1,74,13-08-2023,Week-33,Q3,2023,15195.0,0,2631,41,0.0,Chip ,Fuel,736.68,0
CUST_06344,Blue,225,0,102,13-08-2023,Week-33,Q3,2023,4025.0,0,4445,92,0.0,Swipe ,Food,1111.25,1
CUST_06350,Blue,390,1,94,13-08-2023,Week-33,Q3,2023,8386.0,2375,4101,67,0.283,Swipe ,Entertainment,328.08,0
CUST_06352,Blue,125,0,120,13-08-2023,Week-33,Q3,2023,2296.0,0,5108,87,0.0,Swipe ,Food,612.96,0
CUST_06365,Platinum,300,1,70,13-08-2023,Week-33,Q3,2023,8398.0,1875,16706,123,0.223,Chip ,Travel,1503.54,0
CUST_06367,Blue,470,1,119,13-08-2023,Week-33,Q3,2023,17018.0,0,1550,47,0.0,Swipe ,Bills,232.5,0
CUST_06370,Blue,285,1,115,13-08-2023,Week-33,Q3,2023,2601.0,0,1232,32,0.0,Online ,Bills,246.4,0
CUST_06373,Blue,150,1,156,13-08-2023,Week-33,Q3,2023,23124.0,1746,1959,50,0.076,Swipe ,Grocery,156.72,0
CUST_06374,Blue,340,1,99,13-08-2023,Week-33,Q3,2023,7825.0,0,14326,100,0.0,Swipe ,Grocery,2292.16,0
CUST_06381,Silver,175,0,102,13-08-2023,Week-33,Q3,2023,34516.0,0,2562,62,0.0,Swipe ,Entertainment,230.58,0
CUST_06384,Blue,415,0,71,13-08-2023,Week-33,Q3,2023,32210.0,1115,1821,53,0.035,Swipe ,Entertainment,437.04,0
CUST_06387,Blue,195,1,87,13-08-2023,Week-33,Q3,2023,2913.0,0,4955,56,0.0,Swipe ,Grocery,545.05,0
CUST_06388,Blue,200,1,105,13-08-2023,Week-33,Q3,2023,1848.0,501,4600,69,0.271,Swipe ,Food,690.0,0
CUST_06390,Blue,250,1,91,13-08-2023,Week-33,Q3,2023,23911.0,2100,4770,89,0.088,Chip ,Bills,572.4,0
CUST_06391,Blue,455,0,154,13-08-2023,Week-33,Q3,2023,5764.0,1529,1972,38,0.265,Swipe ,Entertainment,256.36,0
CUST_06394,Blue,295,0,117,13-08-2023,Week-33,Q3,2023,1648.0,997,1776,36,0.605,Swipe ,Food,266.4,0
CUST_06396,Blue,225,1,62,13-08-2023,Week-33,Q3,2023,1652.0,812,1771,47,0.492,Swipe ,Entertainment,265.65,0
CUST_06411,Blue,375,1,71,13-08-2023,Week-33,Q3,2023,28605.0,0,5524,67,0.0,Swipe ,Bills,994.32,0
CUST_06415,Silver,355,1,78,13-08-2023,Week-33,Q3,2023,15248.0,1242,4758,83,0.081,Swipe ,Bills,1379.82,0
CUST_06419,Blue,410,1,117,13-08-2023,Week-33,Q3,2023,2571.0,1210,3647,59,0.471,Swipe ,Fuel,364.7,0
CUST_06423,Blue,245,0,118,13-08-2023,Week-33,Q3,2023,7176.0,0,1375,33,0.0,Swipe ,Entertainment,96.25,0
CUST_06425,Blue,450,0,77,13-08-2023,Week-33,Q3,2023,1714.0,0,4180,71,0.0,Swipe ,Entertainment,376.2,0
CUST_06426,Blue,375,0,87,13-08-2023,Week-33,Q3,2023,4445.0,1080,5373,87,0.243,Swipe ,Food,1074.6,0
CUST_06429,Blue,435,1,86,13-08-2023,Week-33,Q3,2023,2540.0,1561,5039,82,0.615,Swipe ,Entertainment,1259.75,0
CUST_06432,Blue,200,0,115,13-08-2023,Week-33,Q3,2023,1691.0,0,2716,63,0.0,Swipe ,Fuel,217.28,0
CUST_06433,Blue,125,0,117,13-08-2023,Week-33,Q3,2023,2740.0,2425,2431,46,0.885,Swipe ,Grocery,145.86,0
CUST_06436,Blue,225,0,96,20-08-2023,Week-34,Q3,2023,3575.0,0,7672,66,0.0,Swipe ,Grocery,1841.28,0
CUST_06439,Blue,365,1,83,20-08-2023,Week-34,Q3,2023,2622.0,1549,1878,30,0.591,Swipe ,Travel,131.46,0
CUST_06450,Blue,370,1,59,20-08-2023,Week-34,Q3,2023,7451.0,1542,4960,97,0.207,Chip ,Fuel,396.8,0
CUST_06454,Blue,140,0,109,20-08-2023,Week-34,Q3,2023,9926.0,2216,4937,73,0.223,Swipe ,Bills,1283.62,0
CUST_06455,Blue,125,0,92,20-08-2023,Week-34,Q3,2023,1630.0,1243,1884,43,0.763,Chip ,Entertainment,452.16,0
CUST_06456,Blue,460,0,99,20-08-2023,Week-34,Q3,2023,10696.0,1206,2489,38,0.113,Swipe ,Bills,199.12,0
CUST_06460,Blue,370,0,97,20-08-2023,Week-34,Q3,2023,3377.0,1720,1621,32,0.509,Swipe ,Grocery,178.31,1
CUST_06461,Blue,195,0,114,20-08-2023,Week-34,Q3,2023,9095.0,2517,1347,27,0.277,Swipe ,Bills,80.82,1
CUST_06462,Blue,245,0,100,20-08-2023,Week-34,Q3,2023,2404.0,1198,2692,63,0.498,Swipe ,Entertainment,188.44,1
CUST_06463,Blue,250,1,84,20-08-2023,Week-34,Q3,2023,15026.0,916,3281,63,0.061,Chip ,Entertainment,590.58,1
CUST_06475,Blue,150,1,98,20-08-2023,Week-34,Q3,2023,2242.0,888,4708,81,0.396,Swipe ,Food,894.52,0
CUST_06477,Blue,360,0,52,20-08-2023,Week-34,Q3,2023,11521.0,1147,2260,68,0.1,Swipe ,Bills,632.8,0
CUST_06479,Blue,405,0,72,20-08-2023,Week-34,Q3,2023,8837.0,2103,3753,60,0.238,Swipe ,Entertainment,1088.37,0
CUST_06481,Blue,250,1,126,20-08-2023,Week-34,Q3,2023,1990.0,1747,5216,87,0.878,Swipe ,Fuel,521.6,0
CUST_06484,Blue,195,1,77,20-08-2023,Week-34,Q3,2023,14388.0,2517,7042,85,0.175,Swipe ,Fuel,1901.34,0
CUST_06487,Blue,390,1,105,20-08-2023,Week-34,Q3,2023,3823.0,2130,2026,49,0.557,Swipe ,Fuel,405.2,0
CUST_06488,Blue,455,1,111,20-08-2023,Week-34,Q3,2023,12214.0,2379,8426,105,0.195,Swipe ,Bills,2190.76,0
CUST_06492,Blue,125,1,133,20-08-2023,Week-34,Q3,2023,7853.0,1343,1814,37,0.171,Swipe ,Grocery,108.84,0
CUST_06493,Blue,195,0,107,20-08-2023,Week-34,Q3,2023,5634.0,1996,2366,49,0.354,Swipe ,Bills,260.26,0
CUST_06496,Blue,390,0,90,20-08-2023,Week-34,Q3,2023,9748.0,1354,3323,66,0.139,Swipe ,Entertainment,897.21,0
CUST_06501,Blue,200,0,109,20-08-2023,Week-34,Q3,2023,12610.0,1123,4199,67,0.089,Swipe ,Entertainment,1175.72,0
CUST_06502,Blue,395,0,100,20-08-2023,Week-34,Q3,2023,1544.0,999,4215,53,0.647,Swipe ,Bills,547.95,0
CUST_06508,Blue,200,1,70,20-08-2023,Week-34,Q3,2023,9405.0,0,4801,47,0.0,Swipe ,Grocery,1344.28,0
CUST_06509,Blue,300,0,73,20-08-2023,Week-34,Q3,2023,16033.0,560,1158,31,0.035,Swipe ,Entertainment,81.06,0
CUST_06511,Blue,125,1,139,20-08-2023,Week-34,Q3,2023,5801.0,1176,2987,52,0.203,Swipe ,Grocery,358.44,0
CUST_06513,Blue,480,1,75,20-08-2023,Week-34,Q3,2023,4416.0,1333,4894,84,0.302,Swipe ,Fuel,1027.74,0
CUST_06514,Blue,110,0,112,20-08-2023,Week-34,Q3,2023,11806.0,1811,1465,31,0.153,Swipe ,Bills,424.85,0
CUST_06517,Blue,410,0,107,20-08-2023,Week-34,Q3,2023,1996.0,1544,3760,69,0.774,Chip ,Grocery,526.4,0
CUST_06521,Blue,175,1,126,20-08-2023,Week-34,Q3,2023,1977.0,0,2341,37,0.0,Chip ,Fuel,257.51,0
CUST_06523,Blue,490,0,157,20-08-2023,Week-34,Q3,2023,3059.0,1744,7709,89,0.57,Swipe ,Fuel,1387.62,0
CUST_06524,Blue,445,1,120,20-08-2023,Week-34,Q3,2023,2879.0,0,4684,56,0.0,Swipe ,Bills,1124.16,0
CUST_06537,Blue,370,1,42,20-08-2023,Week-34,Q3,2023,3327.0,2517,4901,88,0.757,Swipe ,Food,833.17,0
CUST_06544,Blue,350,1,94,20-08-2023,Week-34,Q3,2023,8307.0,2517,2293,36,0.303,Swipe ,Food,504.46,1
CUST_06548,Blue,150,0,153,20-08-2023,Week-34,Q3,2023,2514.0,2090,2603,53,0.831,Chip ,Food,650.75,0
CUST_06551,Blue,150,1,75,20-08-2023,Week-34,Q3,2023,1857.0,1833,829,17,0.987,Swipe ,Travel,207.25,0
CUST_06554,Blue,455,1,80,20-08-2023,Week-34,Q3,2023,1950.0,1618,3357,47,0.83,Swipe ,Grocery,704.97,0
CUST_06555,Blue,445,0,90,20-08-2023,Week-34,Q3,2023,3261.0,2517,856,18,0.772,Swipe ,Food,179.76,0
CUST_06559,Blue,140,0,92,20-08-2023,Week-34,Q3,2023,3107.0,1995,7535,87,0.642,Swipe ,Bills,2034.45,0
CUST_06562,Blue,280,1,97,20-08-2023,Week-34,Q3,2023,2942.0,2022,1479,28,0.687,Swipe ,Bills,162.69,0
CUST_06569,Blue,200,1,111,20-08-2023,Week-34,Q3,2023,11494.0,1160,3353,86,0.101,Chip ,Food,570.01,0
CUST_06570,Blue,340,1,73,20-08-2023,Week-34,Q3,2023,2166.0,1458,8215,109,0.673,Swipe ,Food,1889.45,0
CUST_06572,Blue,300,1,119,20-08-2023,Week-34,Q3,2023,2541.0,1053,4552,82,0.414,Chip ,Grocery,455.2,0
CUST_06573,Blue,150,0,107,20-08-2023,Week-34,Q3,2023,9172.0,1567,1836,42,0.171,Swipe ,Entertainment,293.76,0
CUST_06576,Blue,245,1,97,20-08-2023,Week-34,Q3,2023,13093.0,2517,2032,39,0.192,Swipe ,Grocery,528.32,1
CUST_06578,Blue,225,1,101,20-08-2023,Week-34,Q3,2023,1695.0,761,4905,91,0.449,Chip ,Grocery,686.7,1
CUST_06583,Blue,280,0,107,20-08-2023,Week-34,Q3,2023,12763.0,2517,2599,46,0.197,Swipe ,Bills,493.81,0
CUST_06587,Blue,325,1,115,20-08-2023,Week-34,Q3,2023,6387.0,1597,1294,26,0.25,Swipe ,Bills,271.74,0
CUST_06594,Silver,125,0,69,20-08-2023,Week-34,Q3,2023,17657.0,2018,1682,39,0.114,Swipe ,Entertainment,235.48,0
CUST_06597,Blue,280,1,109,20-08-2023,Week-34,Q3,2023,19838.0,1290,3982,68,0.065,Chip ,Bills,1154.78,0
CUST_06598,Blue,110,1,142,20-08-2023,Week-34,Q3,2023,2197.0,0,4548,64,0.0,Swipe ,Food,682.2,0
CUST_06600,Blue,495,1,87,20-08-2023,Week-34,Q3,2023,2067.0,1966,3033,41,0.951,Swipe ,Bills,879.57,0
CUST_06604,Blue,335,0,41,20-08-2023,Week-34,Q3,2023,11964.0,800,4853,85,0.067,Chip ,Entertainment,1164.72,0
CUST_06605,Blue,390,0,86,20-08-2023,Week-34,Q3,2023,5298.0,0,4834,80,0.0,Swipe ,Entertainment,483.4,0
CUST_06609,Blue,340,1,117,20-08-2023,Week-34,Q3,2023,2171.0,1418,1415,45,0.653,Swipe ,Entertainment,127.35,0
CUST_06621,Silver,445,0,91,20-08-2023,Week-34,Q3,2023,11280.0,1523,16237,128,0.135,Online ,Travel,3085.03,0
CUST_06624,Blue,335,0,110,20-08-2023,Week-34,Q3,2023,5110.0,1942,3028,76,0.38,Swipe ,Bills,666.16,0
CUST_06625,Blue,455,1,128,20-08-2023,Week-34,Q3,2023,2882.0,2081,4933,103,0.722,Swipe ,Fuel,887.94,0
CUST_06631,Blue,150,0,106,27-08-2023,Week-35,Q3,2023,7773.0,2465,4272,69,0.317,Swipe ,Bills,1153.44,1
CUST_06638,Blue,380,1,108,27-08-2023,Week-35,Q3,2023,5758.0,0,4422,76,0.0,Swipe ,Entertainment,530.64,0
CUST_06640,Blue,425,1,92,27-08-2023,Week-35,Q3,2023,34516.0,1013,1222,37,0.029,Swipe ,Bills,207.74,0
CUST_06647,Blue,150,1,101,27-08-2023,Week-35,Q3,2023,1493.0,0,4655,95,0.0,Swipe ,Entertainment,977.55,0
CUST_06649,Blue,340,1,117,27-08-2023,Week-35,Q3,2023,3322.0,0,13784,108,0.0,Swipe ,Bills,1929.76,0
CUST_06650,Blue,245,0,85,27-08-2023,Week-35,Q3,2023,30210.0,1946,7403,88,0.064,Online ,Fuel,814.33,0
CUST_06652,Blue,400,1,100,27-08-2023,Week-35,Q3,2023,8713.0,1354,2094,36,0.155,Swipe ,Entertainment,376.92,0
CUST_06654,Platinum,465,0,108,27-08-2023,Week-35,Q3,2023,7362.0,1176,17390,130,0.16,Online ,Food,1565.1,0
CUST_06655,Blue,125,1,115,27-08-2023,Week-35,Q3,2023,5844.0,2013,3546,65,0.344,Swipe ,Fuel,354.6,0
CUST_06659,Blue,405,0,69,27-08-2023,Week-35,Q3,2023,3899.0,0,2182,40,0.0,Chip ,Fuel,370.94,0
CUST_06664,Blue,405,0,121,27-08-2023,Week-35,Q3,2023,1939.0,1484,4790,77,0.765,Swipe ,Entertainment,1389.1,0
CUST_06667,Blue,335,0,98,27-08-2023,Week-35,Q3,2023,1953.0,1089,4636,70,0.558,Swipe ,Bills,927.2,0
CUST_06670,Blue,100,0,87,27-08-2023,Week-35,Q3,2023,5426.0,1478,1266,22,0.272,Swipe ,Bills,202.56,0
CUST_06671,Blue,245,1,98,27-08-2023,Week-35,Q3,2023,34516.0,1501,3368,64,0.043,Swipe ,Grocery,606.24,0
CUST_06673,Blue,250,1,108,27-08-2023,Week-35,Q3,2023,1694.0,1074,3857,70,0.634,Chip ,Travel,269.99,0
CUST_06682,Blue,475,1,87,27-08-2023,Week-35,Q3,2023,5624.0,1216,3843,66,0.216,Online ,Fuel,307.44,0
CUST_06687,Blue,125,1,87,27-08-2023,Week-35,Q3,2023,25033.0,2300,2529,71,0.092,Swipe ,Entertainment,632.25,0
CUST_06688,Gold,300,1,74,27-08-2023,Week-35,Q3,2023,14217.0,1816,15554,99,0.128,Chip ,Entertainment,3577.42,0
CUST_06690,Blue,325,0,105,27-08-2023,Week-35,Q3,2023,34516.0,2517,3975,63,0.073,Swipe ,Bills,1152.75,0
CUST_06692,Blue,350,1,106,27-08-2023,Week-35,Q3,2023,22140.0,733,1580,45,0.033,Swipe ,Bills,110.6,0
CUST_06693,Blue,150,1,106,27-08-2023,Week-35,Q3,2023,4277.0,1578,1855,49,0.369,Online ,Entertainment,278.25,1
CUST_06694,Blue,300,1,88,27-08-2023,Week-35,Q3,2023,3378.0,0,4761,81,0.0,Chip ,Grocery,666.54,1
CUST_06699,Blue,150,0,93,27-08-2023,Week-35,Q3,2023,2826.0,1741,4488,73,0.616,Swipe ,Fuel,897.6,1
CUST_06700,Silver,415,1,95,27-08-2023,Week-35,Q3,2023,18535.0,1192,3780,70,0.064,Chip ,Entertainment,680.4,0
CUST_06701,Blue,100,1,140,27-08-2023,Week-35,Q3,2023,9577.0,632,4086,62,0.066,Swipe ,Fuel,939.78,0
CUST_06706,Blue,200,0,73,27-08-2023,Week-35,Q3,2023,23138.0,1727,1612,39,0.075,Swipe ,Bills,145.08,0
CUST_06708,Blue,150,0,68,27-08-2023,Week-35,Q3,2023,13483.0,2517,3427,72,0.187,Swipe ,Fuel,856.75,0
CUST_06714,Blue,495,1,83,27-08-2023,Week-35,Q3,2023,3492.0,2517,2510,47,0.721,Chip ,Food,627.5,0
CUST_06715,Blue,250,1,113,27-08-2023,Week-35,Q3,2023,2907.0,1537,4390,76,0.529,Chip ,Entertainment,351.2,0
CUST_06718,Blue,475,0,95,27-08-2023,Week-35,Q3,2023,13509.0,2060,3702,64,0.152,Chip ,Fuel,925.5,0
CUST_06719,Blue,295,1,67,27-08-2023,Week-35,Q3,2023,2164.0,1115,4341,69,0.515,Swipe ,Food,434.1,0
CUST_06720,Blue,100,0,98,27-08-2023,Week-35,Q3,2023,30579.0,1351,1289,19,0.044,Swipe ,Bills,360.92,0
CUST_06727,Blue,125,1,76,27-08-2023,Week-35,Q3,2023,5597.0,0,4844,58,0.0,Chip ,Food,435.96,1
CUST_06731,Blue,300,0,111,27-08-2023,Week-35,Q3,2023,3735.0,1176,1564,41,0.315,Swipe ,Entertainment,187.68,1
CUST_06735,Blue,390,1,76,27-08-2023,Week-35,Q3,2023,1732.0,0,2479,43,0.0,Swipe ,Food,371.85,0
CUST_06736,Blue,475,1,151,27-08-2023,Week-35,Q3,2023,1937.0,733,4547,73,0.378,Swipe ,Grocery,1182.22,0
CUST_06740,Blue,360,1,88,27-08-2023,Week-35,Q3,2023,1438.3,0,709,27,0.0,Swipe ,Bills,127.62,0
CUST_06743,Blue,125,0,105,27-08-2023,Week-35,Q3,2023,14543.0,0,1536,37,0.0,Swipe ,Travel,399.36,0
CUST_06750,Gold,250,1,76,27-08-2023,Week-35,Q3,2023,3297.0,1761,15580,120,0.534,Chip ,Travel,2648.6,0
CUST_06751,Blue,420,0,95,27-08-2023,Week-35,Q3,2023,7982.0,897,4387,71,0.112,Chip ,Fuel,965.14,0
CUST_06756,Blue,150,1,153,27-08-2023,Week-35,Q3,2023,2812.0,2029,4763,74,0.722,Swipe ,Bills,571.56,0
CUST_06760,Blue,150,0,84,27-08-2023,Week-35,Q3,2023,2214.0,915,2144,51,0.413,Online ,Grocery,150.08,0
CUST_06761,Blue,335,1,45,27-08-2023,Week-35,Q3,2023,2875.0,1671,4399,88,0.581,Online ,Food,659.85,0
CUST_06769,Blue,200,1,116,27-08-2023,Week-35,Q3,2023,12764.0,0,3332,64,0.0,Swipe ,Travel,233.24,0
CUST_06775,Silver,175,1,71,27-08-2023,Week-35,Q3,2023,32417.0,871,14381,121,0.027,Swipe ,Bills,862.86,1
CUST_06776,Blue,200,1,96,27-08-2023,Week-35,Q3,2023,3924.0,2517,1417,30,0.641,Swipe ,Fuel,255.06,1
CUST_06779,Blue,150,1,112,27-08-2023,Week-35,Q3,2023,1438.3,0,3966,57,0.0,Swipe ,Fuel,951.84,1
CUST_06780,Blue,200,1,104,27-08-2023,Week-35,Q3,2023,3741.0,0,4402,55,0.0,Chip ,Fuel,836.38,0
CUST_06785,Blue,175,1,92,27-08-2023,Week-35,Q3,2023,8322.0,0,3700,62,0.0,Swipe ,Bills,592.0,0
CUST_06786,Blue,110,0,114,27-08-2023,Week-35,Q3,2023,24221.0,1707,1678,40,0.07,Swipe ,Travel,469.84,0
CUST_06798,Blue,470,0,97,27-08-2023,Week-35,Q3,2023,3785.0,1329,15209,104,0.351,Swipe ,Fuel,2129.26,0
CUST_06799,Blue,405,0,99,27-08-2023,Week-35,Q3,2023,8482.0,0,4076,81,0.0,Chip ,Bills,896.72,0
CUST_06801,Blue,470,1,120,27-08-2023,Week-35,Q3,2023,5471.0,1342,4002,67,0.245,Chip ,Fuel,840.42,0
CUST_06803,Blue,175,1,58,27-08-2023,Week-35,Q3,2023,6548.0,1244,4354,79,0.19,Chip ,Entertainment,1001.42,0
CUST_06804,Blue,445,1,76,27-08-2023,Week-35,Q3,2023,1478.0,792,4123,67,0.536,Swipe ,Fuel,288.61,0
CUST_06806,Blue,320,0,51,27-08-2023,Week-35,Q3,2023,2218.0,1266,1941,58,0.571,Swipe ,Travel,485.25,0
CUST_06819,Blue,365,1,67,27-08-2023,Week-35,Q3,2023,3745.0,2517,4550,78,0.672,Swipe ,Fuel,1092.0,0
CUST_06821,Blue,245,0,47,27-08-2023,Week-35,Q3,2023,2405.0,1553,2503,40,0.646,Swipe ,Bills,450.54,0
CUST_06825,Blue,330,0,145,03-09-2023,Week-36,Q3,2023,16741.0,1225,3608,56,0.073,Chip ,Entertainment,469.04,0
CUST_06828,Silver,460,1,68,03-09-2023,Week-36,Q3,2023,7345.0,1814,1390,30,0.247,Swipe ,Fuel,250.2,0
CUST_06829,Blue,495,1,77,03-09-2023,Week-36,Q3,2023,3120.0,2517,2468,43,0.807,Chip ,Entertainment,691.04,0
CUST_06833,Blue,195,1,41,03-09-2023,Week-36,Q3,2023,3181.0,2517,818,16,0.791,Swipe ,Bills,57.26,0
CUST_06835,Blue,280,1,116,03-09-2023,Week-36,Q3,2023,3088.0,1743,3906,68,0.564,Swipe ,Grocery,742.14,0
CUST_06837,Blue,370,0,115,03-09-2023,Week-36,Q3,2023,1789.0,1088,4191,90,0.608,Chip ,Bills,628.65,0
CUST_06840,Blue,470,1,107,03-09-2023,Week-36,Q3,2023,5634.0,2057,2905,63,0.365,Online ,Entertainment,726.25,0
CUST_06844,Blue,150,0,121,03-09-2023,Week-36,Q3,2023,12268.0,1165,4905,82,0.095,Swipe ,Bills,1079.1,0
CUST_06848,Blue,175,1,104,03-09-2023,Week-36,Q3,2023,4822.0,1882,13816,121,0.39,Swipe ,Grocery,3868.48,0
CUST_06850,Blue,430,1,85,03-09-2023,Week-36,Q3,2023,2304.0,1144,4505,85,0.497,Swipe ,Grocery,1081.2,0
CUST_06852,Blue,175,0,160,03-09-2023,Week-36,Q3,2023,1513.0,788,4166,71,0.521,Chip ,Food,1166.48,1
CUST_06855,Blue,450,1,93,03-09-2023,Week-36,Q3,2023,5239.0,1172,4241,61,0.224,Chip ,Bills,678.56,1
CUST_06860,Blue,200,0,104,03-09-2023,Week-36,Q3,2023,2604.0,1395,4498,85,0.536,Swipe ,Fuel,1169.48,0
CUST_06863,Blue,300,0,98,03-09-2023,Week-36,Q3,2023,2822.0,1501,4344,68,0.532,Chip ,Entertainment,434.4,0
CUST_06865,Blue,300,1,75,03-09-2023,Week-36,Q3,2023,8325.0,2048,14571,91,0.246,Chip ,Travel,2477.07,0
CUST_06866,Blue,345,1,71,03-09-2023,Week-36,Q3,2023,2903.0,1251,4555,76,0.431,Swipe ,Bills,501.05,0
CUST_06868,Blue,330,1,62,03-09-2023,Week-36,Q3,2023,2797.0,1627,1566,36,0.582,Swipe ,Fuel,328.86,0
CUST_06876,Blue,360,1,150,03-09-2023,Week-36,Q3,2023,2821.0,1995,8220,103,0.707,Online ,Bills,2383.8,0
CUST_06877,Blue,245,1,112,03-09-2023,Week-36,Q3,2023,4697.0,1046,1679,29,0.223,Swipe ,Bills,419.75,0
CUST_06880,Blue,300,0,61,03-09-2023,Week-36,Q3,2023,1438.3,0,4459,65,0.0,Swipe ,Entertainment,847.21,0
CUST_06881,Blue,365,0,97,03-09-2023,Week-36,Q3,2023,4074.0,1868,15005,118,0.459,Chip ,Bills,2400.8,0
CUST_06897,Blue,100,0,88,03-09-2023,Week-36,Q3,2023,4034.0,1867,3718,72,0.463,Chip ,Bills,520.52,0
CUST_06900,Silver,250,1,68,03-09-2023,Week-36,Q3,2023,34516.0,1347,1005,22,0.039,Swipe ,Bills,201.0,0
CUST_06903,Blue,125,1,73,03-09-2023,Week-36,Q3,2023,2846.0,1818,1473,37,0.639,Swipe ,Travel,235.68,0
CUST_06904,Blue,410,1,119,03-09-2023,Week-36,Q3,2023,24028.0,0,3531,73,0.0,Chip ,Grocery,282.48,0
CUST_06907,Blue,200,0,76,03-09-2023,Week-36,Q3,2023,11722.0,0,8302,78,0.0,Chip ,Food,1079.26,0
CUST_06919,Silver,440,1,73,03-09-2023,Week-36,Q3,2023,34516.0,432,9045,72,0.013,Swipe ,Entertainment,542.7,0
CUST_06920,Blue,365,0,92,03-09-2023,Week-36,Q3,2023,4834.0,0,1876,35,0.0,Swipe ,Entertainment,506.52,0
CUST_06926,Blue,480,1,92,03-09-2023,Week-36,Q3,2023,19198.0,2218,4423,90,0.116,Swipe ,Grocery,486.53,0
CUST_06931,Blue,320,1,86,03-09-2023,Week-36,Q3,2023,13067.0,0,5468,71,0.0,Swipe ,Grocery,1257.64,1
CUST_06932,Blue,195,1,65,03-09-2023,Week-36,Q3,2023,8031.0,1167,3576,77,0.145,Swipe ,Entertainment,607.92,1
CUST_06933,Blue,125,1,42,03-09-2023,Week-36,Q3,2023,3206.0,0,4731,82,0.0,Chip ,Fuel,378.48,1
CUST_06934,Blue,125,1,92,03-09-2023,Week-36,Q3,2023,1438.3,0,1446,38,0.0,Swipe ,Entertainment,260.28,1
CUST_06935,Blue,390,1,115,03-09-2023,Week-36,Q3,2023,2548.0,1683,2055,54,0.661,Swipe ,Bills,246.6,1
CUST_06936,Gold,245,1,55,03-09-2023,Week-36,Q3,2023,8983.0,0,15163,124,0.0,Chip ,Fuel,3790.75,1
CUST_06943,Blue,200,1,113,03-09-2023,Week-36,Q3,2023,12630.0,1822,4084,66,0.144,Swipe ,Entertainment,449.24,0
CUST_06948,Blue,400,1,119,03-09-2023,Week-36,Q3,2023,2475.0,0,2574,43,0.0,Chip ,Grocery,180.18,0
CUST_06951,Blue,350,0,70,03-09-2023,Week-36,Q3,2023,2187.0,1597,2560,46,0.73,Swipe ,Fuel,281.6,0
CUST_06952,Blue,425,0,119,03-09-2023,Week-36,Q3,2023,2873.0,2517,4897,71,0.876,Swipe ,Bills,538.67,0
CUST_06953,Blue,250,0,97,03-09-2023,Week-36,Q3,2023,3944.0,1006,15315,124,0.255,Swipe ,Food,1990.95,0
CUST_06954,Blue,250,1,120,03-09-2023,Week-36,Q3,2023,5523.0,2517,4170,80,0.456,Swipe ,Bills,500.4,0
CUST_06955,Silver,270,1,66,03-09-2023,Week-36,Q3,2023,12873.0,0,3170,70,0.0,Swipe ,Fuel,729.1,0
CUST_06959,Blue,440,0,69,03-09-2023,Week-36,Q3,2023,2196.0,1619,2040,65,0.737,Swipe ,Entertainment,224.4,0
CUST_06960,Blue,350,1,79,03-09-2023,Week-36,Q3,2023,2020.0,1103,4951,85,0.546,Swipe ,Food,891.18,0
CUST_06962,Blue,190,1,75,03-09-2023,Week-36,Q3,2023,7742.0,2024,3507,69,0.261,Swipe ,Entertainment,350.7,0
CUST_06968,Blue,355,0,95,03-09-2023,Week-36,Q3,2023,2911.0,1471,4450,62,0.505,Swipe ,Grocery,1246.0,0
CUST_06970,Blue,330,1,120,03-09-2023,Week-36,Q3,2023,3705.0,2168,4452,89,0.585,Swipe ,Entertainment,979.44,0
CUST_06978,Blue,125,0,160,03-09-2023,Week-36,Q3,2023,5230.0,2517,9495,61,0.481,Chip ,Entertainment,1993.95,0
