Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,contact,Cust_Satisfaction_Score
CUST_07482,53,M,2,Graduate,Married,CA,no,no,no,cellular,4
CUST_07485,53,F,3,Uneducated,Single,CA,no,yes,no,cellular,4
CUST_07488,44,M,2,Doctorate,Single,IL,yes,no,no,cellular,3
CUST_07494,61,F,1,High School,Single,CA,no,no,no,cellular,5
CUST_07516,43,M,1,High School,Single,TX,no,no,yes,cellular,4
CUST_07525,52,M,3,Graduate,Married,CA,yes,no,no,cellular,5
CUST_07531,37,M,2,Graduate,Single,NY,no,no,no,cellular,5
CUST_07533,52,F,3,Post-Graduate,Married,CA,no,yes,yes,cellular,5
CUST_07534,37,F,0,Unknown,Married,NY,yes,no,no,telephone,4
CUST_07539,54,F,5,Unknown,Married,NY,no,yes,no,cellular,4
CUST_07540,53,F,4,Graduate,Married,TX,no,no,no,cellular,3
CUST_07546,40,M,3,Unknown,Married,CA,no,no,no,cellular,3
CUST_07558,48,F,2,Graduate,Married,CA,no,yes,no,cellular,3
CUST_07564,47,M,2,Graduate,Married,TX,yes,yes,no,telephone,4
CUST_07568,44,F,3,Graduate,Married,TX,no,yes,no,cellular,3
CUST_07569,49,M,5,Graduate,Married,TX,yes,yes,no,cellular,4
CUST_07573,55,F,2,Graduate,Married,FL,no,no,no,cellular,3
CUST_07574,33,F,3,High School,Married,FL,no,no,no,cellular,4
CUST_07579,41,F,2,Unknown,Single,TX,yes,yes,no,cellular,3
CUST_07583,49,F,4,High School,Unknown,NY,yes,yes,no,cellular,5
CUST_07584,50,M,3,Unknown,Single,CA,yes,yes,yes,cellular,4
CUST_07587,56,M,1,Graduate,Married,NY,yes,no,no,cellular,5
CUST_07589,37,F,2,Uneducated,Married,NY,yes,yes,no,cellular,4
CUST_07590,51,F,2,Graduate,Married,NY,no,yes,yes,cellular,3
CUST_07595,33,F,4,Graduate,Married,CA,no,no,no,cellular,3
CUST_07597,37,M,1,Doctorate,Unknown,FL,no,yes,no,cellular,5
CUST_07599,43,M,2,Doctorate,Single,FL,no,yes,no,cellular,5
CUST_07600,50,M,4,Graduate,Single,FL,yes,no,no,cellular,4
CUST_07607,44,F,4,Graduate,Married,TX,yes,no,no,cellular,5
CUST_07609,59,F,0,High School,Single,NY,yes,no,no,cellular,5
CUST_07612,57,M,5,High School,Married,FL,yes,no,no,cellular,3
CUST_07617,43,F,3,Unknown,Married,CA,yes,no,no,unknown,5
CUST_07619,44,F,3,High School,Unknown,CA,no,yes,no,cellular,4
CUST_07620,37,F,1,Graduate,Unknown,FL,yes,no,no,unknown,4
CUST_07628,40,F,4,Uneducated,Single,CA,no,no,no,cellular,5
CUST_07629,44,F,2,Graduate,Married,NJ,no,no,no,cellular,3
CUST_07632,44,F,1,Graduate,Married,CA,yes,no,no,cellular,3
CUST_07636,37,F,2,High School,Married,TX,no,no,no,telephone,5
CUST_07638,39,M,3,Unknown,Single,NY,yes,no,yes,cellular,4
CUST_07643,40,F,5,Graduate,Unknown,TX,yes,yes,no,cellular,5
CUST_07648,42,F,2,High School,Married,NY,no,yes,no,telephone,5
CUST_07656,56,F,3,Graduate,Married,CA,yes,yes,no,cellular,3
CUST_07657,40,F,3,High School,Single,NY,no,yes,no,cellular,3
CUST_07663,54,F,2,Uneducated,Married,CA,no,yes,no,cellular,3
CUST_07664,45,F,2,Unknown,Single,CO,yes,yes,no,unknown,5
CUST_07666,39,M,2,Unknown,Married,FL,no,yes,no,cellular,3
CUST_07667,65,F,0,High School,Single,TX,yes,no,no,unknown,4
CUST_07671,46,F,2,Graduate,Married,NY,no,no,no,unknown,5
CUST_07679,46,F,4,Graduate,Single,NJ,yes,no,no,unknown,4
CUST_07681,55,F,1,Graduate,Single,FL,yes,no,no,cellular,3
CUST_07682,49,M,4,Uneducated,Married,AK,no,yes,no,cellular,4
CUST_07685,38,F,1,Graduate,Married,NJ,no,no,no,cellular,5
CUST_07691,58,M,3,High School,Married,NY,no,no,no,cellular,4
CUST_07692,68,M,0,High School,Married,FL,no,yes,no,unknown,4
CUST_07693,41,M,2,Uneducated,Married,NJ,yes,no,no,cellular,4
CUST_07700,35,F,1,Graduate,Married,TX,no,yes,no,cellular,3
CUST_07701,48,M,3,Doctorate,Married,NY,yes,yes,no,telephone,4
CUST_07704,45,F,3,High School,Single,FL,yes,no,no,cellular,4
CUST_07709,42,M,4,Graduate,Married,TX,no,no,no,cellular,5
CUST_07710,65,F,2,Graduate,Single,CA,no,no,no,cellular,4
CUST_07711,51,F,2,Graduate,Single,CA,no,yes,no,unknown,5
CUST_07725,39,M,2,Unknown,Married,WA,yes,yes,no,cellular,4
CUST_07727,61,F,1,Graduate,Married,TX,no,no,no,cellular,3
CUST_07728,34,M,2,Graduate,Married,FL,yes,yes,no,cellular,5
CUST_07732,45,F,3,Unknown,Married,CA,no,no,no,cellular,4
CUST_07736,54,F,4,Graduate,Married,TX,no,no,no,unknown,3
CUST_07737,39,F,2,Unknown,Single,CA,yes,no,no,unknown,4
CUST_07739,40,F,2,Graduate,Single,FL,yes,yes,no,cellular,4
CUST_07740,50,F,3,Doctorate,Single,FL,no,yes,no,cellular,5
CUST_07741,56,F,1,Graduate,Married,CA,no,yes,no,cellular,4
CUST_07744,38,F,2,High School,Married,CA,no,yes,yes,unknown,4
CUST_07750,56,M,2,Graduate,Married,CA,no,yes,no,cellular,5
CUST_07758,52,F,4,Graduate,Married,NY,no,yes,no,unknown,5
CUST_07760,50,F,2,High School,Married,TX,no,no,no,cellular,5
CUST_07761,46,M,2,High School,Married,FL,yes,yes,yes,cellular,4
CUST_07765,47,F,4,Graduate,Married,FL,no,no,no,cellular,4
CUST_07766,42,F,4,Graduate,Single,CA,no,yes,no,cellular,4
CUST_07767,58,F,1,Uneducated,Married,FL,yes,no,yes,cellular,4
CUST_07768,37,M,2,Doctorate,Single,CA,yes,no,no,telephone,4
CUST_07769,44,M,3,Graduate,Single,TX,yes,yes,no,telephone,4
CUST_07770,50,F,3,Graduate,Single,NY,yes,yes,no,cellular,4
CUST_07771,44,F,4,Graduate,Married,NY,no,no,yes,cellular,5
CUST_07772,54,F,1,Unknown,Married,CA,yes,yes,yes,cellular,5
CUST_07783,48,F,2,Graduate,Single,NY,no,yes,no,cellular,5
CUST_07787,38,M,2,High School,Married,FL,no,no,no,cellular,5
CUST_07788,58,F,1,Graduate,Married,CA,no,yes,no,cellular,5
CUST_07792,44,M,4,Graduate,Married,NY,no,yes,yes,cellular,5
CUST_07794,63,F,1,Unknown,Married,NY,no,yes,yes,cellular,5
CUST_07801,48,F,3,Graduate,Married,MI,yes,no,no,cellular,5
CUST_07802,41,F,2,Graduate,Married,NY,yes,yes,no,cellular,3
CUST_07808,62,F,1,High School,Married,FL,no,yes,no,cellular,5
CUST_07812,46,F,1,Graduate,Married,TX,no,yes,yes,unknown,5
CUST_07816,49,F,2,Uneducated,Married,FL,no,no,no,cellular,5
CUST_07824,62,F,1,High School,Married,FL,yes,no,yes,cellular,5
CUST_07825,36,F,1,Uneducated,Married,NY,no,no,no,cellular,5
CUST_07830,40,M,4,Doctorate,Single,FL,no,no,no,unknown,3
CUST_07832,43,F,3,Post-Graduate,Single,CA,yes,yes,no,telephone,4
CUST_07836,39,M,2,Uneducated,Single,NJ,yes,no,no,cellular,5
CUST_07837,46,F,3,High School,Single,CA,yes,no,no,unknown,4
CUST_07838,26,M,0,Post-Graduate,Married,FL,no,no,yes,cellular,3
CUST_07848,57,M,0,Uneducated,Married,NY,yes,no,no,cellular,4
CUST_07851,42,F,4,Graduate,Married,CA,yes,yes,no,cellular,4
CUST_07852,32,M,0,Graduate,Unknown,CA,yes,yes,no,cellular,5
CUST_07863,44,M,3,Graduate,Single,FL,yes,no,no,cellular,4
CUST_07865,38,F,1,High School,Single,CA,no,no,no,cellular,4
CUST_07867,40,F,3,Uneducated,Single,TX,no,no,no,telephone,4
CUST_07869,60,F,1,Uneducated,Single,TX,yes,no,no,cellular,5
CUST_07873,47,F,1,Uneducated,Single,TX,no,yes,no,cellular,4
CUST_07877,46,F,3,Graduate,Single,TX,yes,no,no,unknown,4
CUST_07878,64,F,0,Graduate,Single,TX,yes,no,no,unknown,5
CUST_07881,47,M,2,Graduate,Married,CA,yes,no,no,cellular,5
CUST_07882,38,M,3,Graduate,Married,FL,no,no,no,cellular,4
CUST_07883,50,F,2,Unknown,Married,CA,no,no,no,cellular,4
CUST_07886,54,F,3,Graduate,Single,CA,yes,yes,no,cellular,4
CUST_07887,46,F,5,Graduate,Unknown,TX,yes,no,no,cellular,4
CUST_07890,46,F,3,High School,Married,NY,no,yes,no,telephone,4
CUST_07894,39,F,2,High School,Married,TX,no,yes,no,cellular,5
CUST_07896,44,M,0,Graduate,Unknown,TX,yes,yes,no,cellular,3
CUST_07897,48,F,4,Uneducated,Married,CA,no,yes,no,unknown,5
CUST_07900,47,F,5,Unknown,Married,TX,yes,no,no,cellular,4
CUST_07903,39,F,4,Post-Graduate,Married,CA,yes,no,no,cellular,4
CUST_07904,51,F,3,Graduate,Married,FL,no,no,no,unknown,5
CUST_07908,49,F,3,Uneducated,Single,CA,yes,no,no,cellular,3
CUST_07910,50,M,1,Unknown,Unknown,TX,no,no,no,unknown,3
CUST_07911,43,F,2,Uneducated,Married,FL,yes,yes,no,unknown,5
CUST_07912,34,F,2,Graduate,Single,TX,no,yes,no,cellular,3
CUST_07918,53,F,3,Graduate,Single,CA,no,yes,no,cellular,5
CUST_07919,40,M,4,Graduate,Unknown,NY,yes,yes,yes,cellular,5
CUST_07923,44,F,5,Unknown,Single,NY,no,yes,no,cellular,3
CUST_07932,57,F,2,Graduate,Married,TX,no,no,yes,cellular,3
CUST_07933,34,M,1,Uneducated,Married,TX,no,no,no,cellular,4
CUST_07935,55,F,2,Post-Graduate,Married,NJ,no,no,no,cellular,5
CUST_07936,46,F,2,Graduate,Single,NY,no,no,no,cellular,5
CUST_07941,44,F,4,Graduate,Single,NJ,no,no,yes,cellular,4
CUST_07946,46,F,3,Graduate,Single,CA,no,no,no,telephone,5
CUST_07947,50,F,4,Uneducated,Married,OH,no,yes,yes,unknown,3
CUST_07948,64,M,1,Uneducated,Single,CA,yes,no,no,cellular,5
CUST_07951,26,M,0,High School,Single,FL,no,no,no,cellular,4
CUST_07960,43,M,2,Uneducated,Single,NY,yes,yes,no,cellular,4
CUST_07963,31,M,2,Graduate,Single,FL,no,yes,no,cellular,5
CUST_07970,36,F,3,Graduate,Single,CA,no,no,no,cellular,3
CUST_07972,57,F,3,High School,Unknown,CA,yes,yes,no,unknown,4
CUST_07986,39,F,1,Graduate,Married,NY,no,yes,no,cellular,4
CUST_07989,44,F,4,Graduate,Single,CA,no,no,no,cellular,5
CUST_07991,38,F,2,High School,Married,NY,yes,no,no,cellular,5
CUST_07996,38,F,3,High School,Married,NJ,yes,no,no,cellular,4
CUST_07999,44,F,3,Graduate,Married,FL,no,yes,no,cellular,4
CUST_08014,39,F,1,Graduate,Single,CA,no,no,no,cellular,5
CUST_08019,36,M,3,Uneducated,Married,CA,no,no,no,cellular,4
CUST_08022,41,M,2,Graduate,Married,NY,no,yes,no,cellular,5
CUST_08023,59,F,1,Graduate,Single,TX,yes,no,no,cellular,4
CUST_08024,44,M,2,Graduate,Married,MO,no,no,no,cellular,3
CUST_08026,47,F,3,Uneducated,Single,NV,no,yes,no,cellular,4
CUST_08031,52,F,1,Uneducated,Single,SC,no,no,no,telephone,5
CUST_08032,41,M,4,Unknown,Married,TX,yes,yes,no,cellular,4
CUST_08036,49,M,5,Unknown,Single,NY,no,yes,no,cellular,5
CUST_08044,44,F,5,High School,Unknown,FL,no,yes,no,cellular,5
CUST_08046,52,F,0,Doctorate,Married,TX,no,no,no,unknown,5
CUST_08052,51,M,1,Graduate,Single,NY,no,yes,no,cellular,5
CUST_08053,47,F,4,Doctorate,Single,TX,no,yes,no,cellular,5
CUST_08068,39,F,1,Graduate,Married,FL,yes,no,no,cellular,5
CUST_08070,48,F,1,Doctorate,Married,NJ,yes,yes,no,unknown,4
CUST_08072,54,F,1,Graduate,Married,NY,yes,no,no,cellular,4
CUST_08075,46,M,5,Uneducated,Single,FL,yes,yes,yes,cellular,3
CUST_08077,61,M,1,Graduate,Single,FL,yes,yes,yes,unknown,5
CUST_08078,52,F,3,Unknown,Married,CA,no,no,no,cellular,5
CUST_08080,40,M,3,Uneducated,Single,FL,no,no,no,cellular,5
CUST_08084,51,F,3,Graduate,Married,NJ,no,no,no,cellular,4
CUST_08086,60,M,1,Unknown,Single,FL,no,no,no,cellular,3
CUST_08087,45,M,3,Uneducated,Married,NJ,no,no,no,telephone,4
CUST_08088,27,F,0,Uneducated,Single,TX,yes,yes,no,unknown,4
CUST_08092,47,M,3,Doctorate,Single,NY,no,yes,no,cellular,5
CUST_08094,58,M,1,High School,Married,CA,yes,no,no,telephone,4
CUST_08105,65,F,0,Post-Graduate,Married,TX,no,yes,no,cellular,4
CUST_08110,45,F,2,Uneducated,Single,CA,no,yes,no,unknown,4
CUST_08113,46,M,3,Doctorate,Married,CA,no,yes,no,cellular,4
CUST_08115,58,F,3,High School,Married,NY,no,yes,no,unknown,4
CUST_08122,39,F,3,Uneducated,Single,TX,yes,no,no,unknown,5
CUST_08128,40,F,4,Graduate,Married,CA,no,yes,yes,cellular,4
CUST_08129,50,F,1,Graduate,Unknown,NY,no,no,no,unknown,4
CUST_08130,41,M,2,High School,Married,NY,no,yes,no,cellular,3
CUST_08132,42,F,3,High School,Unknown,CA,no,yes,no,unknown,4
CUST_08133,42,F,4,High School,Married,FL,no,yes,no,unknown,5
CUST_08135,53,F,0,Graduate,Married,CA,no,yes,yes,telephone,5
CUST_08137,45,F,1,Graduate,Single,CA,no,yes,no,cellular,4
CUST_08141,35,F,1,Unknown,Single,CA,yes,yes,no,cellular,4
CUST_08142,64,F,1,Graduate,Unknown,NJ,yes,no,no,unknown,4
CUST_08144,54,F,3,Graduate,Married,CA,yes,no,no,cellular,5
CUST_08148,52,M,2,Unknown,Single,NY,yes,no,no,cellular,5
CUST_08150,48,F,3,Uneducated,Single,TX,yes,no,no,cellular,5
CUST_08158,40,M,3,Post-Graduate,Single,CA,yes,yes,yes,cellular,4
CUST_08171,58,F,5,Unknown,Married,NY,yes,yes,no,unknown,3
CUST_08180,53,F,2,Uneducated,Single,CA,no,no,no,cellular,4
CUST_08182,41,M,3,Post-Graduate,Unknown,CA,no,yes,no,cellular,4
CUST_08183,45,M,4,Graduate,Unknown,NY,yes,no,no,unknown,5
CUST_08184,43,F,4,Graduate,Unknown,TX,no,yes,yes,cellular,5
CUST_08193,54,F,3,Graduate,Married,MI,no,no,no,cellular,4
CUST_08194,60,M,1,High School,Single,NY,no,no,no,cellular,5
CUST_08198,46,F,4,Doctorate,Single,NY,no,no,no,cellular,5
CUST_08201,36,M,3,Unknown,Married,FL,yes,yes,no,cellular,4
CUST_08204,47,M,3,Uneducated,Married,FL,no,no,no,cellular,5
CUST_08205,38,M,2,Graduate,Single,CA,yes,no,no,cellular,5
CUST_08206,39,M,3,High School,Single,CA,yes,no,no,cellular,5
CUST_08210,37,F,3,High School,Married,CA,no,no,no,cellular,4
CUST_08218,41,F,2,Graduate,Single,TX,yes,no,no,cellular,5
CUST_08223,37,M,3,High School,Single,CA,yes,yes,yes,cellular,5
CUST_08224,29,M,1,Graduate,Married,TX,yes,yes,no,cellular,5
CUST_08226,42,F,1,Graduate,Married,TX,no,yes,no,cellular,5
CUST_08238,42,M,3,High School,Married,NY,no,yes,no,cellular,5
CUST_08240,31,M,1,Graduate,Married,CA,no,no,no,cellular,5
CUST_08241,36,M,2,Uneducated,Married,NY,yes,no,no,cellular,5
CUST_08243,47,F,2,Graduate,Married,FL,yes,no,no,cellular,4
CUST_08244,39,M,3,Graduate,Single,CA,no,no,no,cellular,3
CUST_08247,53,F,1,Graduate,Married,FL,yes,yes,no,unknown,5
CUST_08248,48,F,2,Graduate,Married,NY,yes,yes,no,cellular,5
CUST_08250,51,F,2,High School,Single,FL,no,no,no,unknown,5
CUST_08251,55,F,1,Graduate,Married,FL,yes,yes,no,cellular,4
CUST_08258,37,F,2,Graduate,Married,NY,yes,no,no,cellular,4
CUST_08260,58,F,1,Unknown,Married,FL,no,yes,no,cellular,4
CUST_08263,40,F,4,Unknown,Married,CA,no,no,no,cellular,5
CUST_08267,43,M,2,High School,Married,NY,yes,no,no,cellular,4
CUST_08270,43,M,4,Graduate,Married,TX,no,no,no,cellular,5
CUST_08271,51,F,3,High School,Single,NY,yes,no,no,cellular,4
CUST_08272,31,F,1,Post-Graduate,Married,TX,yes,yes,no,unknown,4
CUST_08273,41,M,2,High School,Married,NY,no,no,no,cellular,5
CUST_08275,52,F,2,Graduate,Married,TX,no,no,yes,cellular,3
CUST_08280,49,F,4,Uneducated,Unknown,NY,yes,yes,no,unknown,5
CUST_08281,43,M,1,Post-Graduate,Single,NY,no,no,no,cellular,5
CUST_08282,27,F,0,Graduate,Married,FL,no,no,yes,cellular,3
CUST_08283,43,F,3,Graduate,Single,CA,no,yes,no,cellular,3
CUST_08284,38,F,1,Graduate,Single,CA,yes,yes,no,cellular,5
CUST_08287,45,F,3,Graduate,Married,NY,no,yes,no,unknown,3
CUST_08288,37,F,1,Graduate,Single,TX,no,yes,no,unknown,3
CUST_08295,49,F,3,Uneducated,Single,NY,no,no,no,unknown,4
CUST_08297,42,M,2,Graduate,Unknown,TX,no,yes,no,cellular,4
CUST_08298,33,M,3,Graduate,Married,TX,no,no,yes,cellular,3
CUST_08300,38,F,2,Graduate,Married,TX,yes,no,no,unknown,4
CUST_08304,65,F,0,Graduate,Married,CA,no,yes,no,cellular,3
CUST_08306,40,M,5,Post-Graduate,Single,FL,yes,no,no,cellular,4
CUST_08308,54,F,2,Graduate,Married,TX,no,yes,no,cellular,3
CUST_08311,52,M,4,Uneducated,Married,NY,no,no,no,telephone,4
CUST_08315,35,M,3,Graduate,Single,CA,no,yes,no,cellular,5
CUST_08318,54,F,2,Graduate,Married,FL,no,yes,no,cellular,3
CUST_08324,48,M,3,Doctorate,Married,FL,no,no,no,telephone,5
CUST_08327,40,M,3,Graduate,Married,FL,no,no,no,unknown,5
CUST_08332,36,F,3,Unknown,Married,TX,no,no,no,cellular,3
CUST_08338,49,M,2,Unknown,Married,NY,no,yes,no,cellular,5
CUST_08340,40,F,4,High School,Unknown,AZ,no,yes,no,unknown,4
CUST_08342,54,F,2,Graduate,Married,NY,no,no,no,unknown,5
CUST_08347,48,M,2,Unknown,Married,FL,no,yes,no,cellular,3
CUST_08348,48,F,3,High School,Married,NY,no,yes,no,unknown,4
CUST_08349,41,M,4,Doctorate,Unknown,NY,no,no,no,cellular,4
CUST_08354,46,M,2,Uneducated,Married,FL,no,no,no,cellular,5
CUST_08359,37,F,1,Uneducated,Married,NY,yes,no,no,cellular,5
CUST_08361,48,F,4,Graduate,Unknown,TX,yes,no,no,cellular,4
CUST_08362,47,M,2,Uneducated,Married,CA,yes,yes,no,cellular,5
CUST_08363,40,M,4,Graduate,Single,FL,yes,yes,no,cellular,4
CUST_08370,56,F,1,Graduate,Single,CA,yes,yes,no,unknown,5
CUST_08375,49,F,0,Unknown,Married,FL,no,yes,no,telephone,5
CUST_08376,57,F,2,High School,Married,NJ,no,no,no,cellular,5
CUST_08377,51,F,2,Graduate,Single,CA,no,no,no,unknown,5
CUST_08378,41,M,3,Doctorate,Single,FL,no,no,no,cellular,3
CUST_08381,37,F,3,High School,Married,FL,no,yes,no,cellular,5
CUST_08382,60,M,0,High School,Married,FL,no,no,no,cellular,4
CUST_08384,26,M,0,Graduate,Single,NJ,no,yes,no,cellular,5
CUST_08386,36,F,5,High School,Married,CA,no,no,no,cellular,3
CUST_08388,35,F,3,Graduate,Single,CA,no,no,no,cellular,5
CUST_08391,61,M,0,Post-Graduate,Married,NJ,no,no,no,cellular,5
CUST_08397,43,M,4,Graduate,Married,NY,no,yes,no,telephone,3
CUST_08402,54,M,3,Graduate,Married,FL,no,no,no,cellular,5
CUST_08411,48,F,3,Unknown,Married,FL,no,no,no,cellular,4
CUST_08412,53,F,3,Graduate,Married,TX,no,yes,no,cellular,5
CUST_08413,55,F,2,Unknown,Married,IA,no,no,yes,cellular,4
CUST_08414,40,F,3,Uneducated,Single,NY,yes,yes,no,unknown,5
CUST_08417,54,M,3,High School,Married,NJ,no,yes,no,cellular,4
CUST_08424,46,F,4,Graduate,Single,NY,no,no,no,cellular,3
CUST_08426,43,F,2,Unknown,Married,CA,yes,no,no,cellular,5
CUST_08427,46,M,4,Graduate,Single,FL,yes,no,no,cellular,5
CUST_08431,48,F,3,Unknown,Married,CA,no,yes,yes,cellular,5
CUST_08439,36,F,2,Graduate,Married,FL,no,no,no,unknown,4
CUST_08447,53,M,1,Unknown,Single,TX,yes,no,no,unknown,5
CUST_08450,40,F,3,Graduate,Single,NY,yes,no,no,cellular,3
CUST_08452,46,F,2,Graduate,Unknown,FL,yes,yes,no,unknown,4
CUST_08453,47,M,4,Unknown,Single,NJ,yes,no,no,cellular,4
CUST_08458,40,M,4,High School,Married,TX,yes,no,no,cellular,4
CUST_08459,53,F,3,High School,Married,FL,yes,no,no,cellular,4
CUST_08462,50,F,1,Graduate,Married,FL,no,no,no,cellular,5
CUST_08467,42,F,5,Unknown,Married,CA,yes,yes,yes,cellular,4
CUST_08470,48,M,2,Graduate,Single,TX,no,yes,no,cellular,3
CUST_08471,45,F,1,High School,Married,NJ,no,no,no,cellular,5
CUST_08474,48,M,4,Graduate,Single,TX,yes,yes,no,unknown,5
CUST_08475,46,F,4,Graduate,Married,FL,no,yes,yes,unknown,4
CUST_08476,45,F,4,Unknown,Married,TX,yes,no,yes,unknown,5
CUST_08479,41,F,3,Graduate,Married,CA,yes,yes,yes,unknown,3
CUST_08480,51,F,2,Uneducated,Married,TX,yes,no,no,cellular,5
CUST_08481,47,M,4,Graduate,Unknown,NY,yes,no,no,cellular,4
CUST_08483,34,M,2,Unknown,Married,CA,yes,yes,no,cellular,5
CUST_08492,56,M,3,Graduate,Single,FL,yes,no,no,cellular,5
CUST_08501,60,F,1,Uneducated,Single,TX,no,yes,no,cellular,5
CUST_08511,46,F,1,Unknown,Single,NY,no,no,no,unknown,5
CUST_08519,55,M,3,Graduate,Single,FL,yes,no,no,cellular,4
CUST_08521,52,F,2,Uneducated,Single,NY,no,no,no,telephone,4
CUST_08527,41,F,4,Doctorate,Single,NY,no,yes,no,telephone,5
CUST_08535,34,M,3,Graduate,Married,TX,no,yes,no,cellular,4
CUST_08536,35,F,2,Uneducated,Single,CA,yes,no,no,unknown,5
CUST_08537,40,M,1,Uneducated,Married,FL,no,no,yes,cellular,5
CUST_08538,62,F,1,Graduate,Single,NY,yes,yes,no,cellular,5
CUST_08544,57,F,4,Post-Graduate,Married,NY,no,no,no,cellular,4
CUST_08545,41,F,2,Unknown,Married,NY,no,yes,yes,unknown,5
CUST_08552,34,F,0,Unknown,Married,TX,no,yes,no,cellular,4
CUST_08556,38,F,4,Graduate,Married,AK,yes,no,no,cellular,4
CUST_08558,57,F,1,High School,Married,FL,no,yes,no,unknown,5
CUST_08561,54,F,2,Graduate,Married,OH,yes,no,no,cellular,4
CUST_08565,43,F,5,Graduate,Married,NY,yes,yes,no,cellular,5
CUST_08573,48,F,3,Post-Graduate,Married,CA,no,yes,no,cellular,4
CUST_08575,61,M,1,Graduate,Married,IA,no,no,no,cellular,4
CUST_08577,40,M,4,High School,Married,TX,yes,no,no,cellular,5
CUST_08580,52,M,3,Graduate,Married,TX,yes,yes,yes,cellular,4
CUST_08582,44,F,2,Uneducated,Married,TX,no,no,no,cellular,4
CUST_08585,36,F,4,Graduate,Single,CA,yes,no,no,cellular,5
CUST_08586,47,M,4,Doctorate,Married,AK,yes,yes,yes,cellular,5
CUST_08591,51,F,4,High School,Single,CA,no,no,no,cellular,5
CUST_08600,54,M,1,Graduate,Unknown,CA,no,yes,no,cellular,4
CUST_08602,64,F,1,Graduate,Single,NY,yes,no,no,cellular,4
CUST_08607,43,M,3,Graduate,Single,NY,no,no,no,cellular,5
CUST_08611,42,M,4,High School,Married,CA,yes,yes,no,cellular,5
CUST_08612,57,F,0,High School,Married,FL,yes,yes,no,cellular,5
CUST_08614,44,F,4,Graduate,Married,CA,no,no,no,cellular,3
CUST_08618,45,F,3,Graduate,Single,CA,no,yes,no,cellular,5
CUST_08619,40,M,2,High School,Married,CA,yes,no,no,cellular,5
CUST_08622,41,M,4,Unknown,Married,NY,yes,no,no,cellular,3
CUST_08623,40,M,4,High School,Unknown,TX,no,no,yes,cellular,4
CUST_08625,38,F,2,Graduate,Single,NY,no,yes,yes,cellular,4
CUST_08626,37,M,3,Graduate,Married,CA,no,no,no,telephone,5
CUST_08635,40,F,2,Graduate,Unknown,TX,no,no,no,unknown,3
CUST_08636,52,F,1,Uneducated,Married,NJ,yes,no,no,cellular,4
CUST_08637,39,M,2,High School,Single,TX,yes,no,no,cellular,5
CUST_08639,41,F,3,High School,Married,FL,yes,yes,yes,telephone,4
CUST_08640,26,M,0,Unknown,Unknown,TX,yes,no,no,cellular,3
CUST_08654,49,F,2,Graduate,Married,TX,yes,no,no,cellular,5
CUST_08657,44,M,4,Uneducated,Single,CA,no,no,no,cellular,3
CUST_08659,54,M,2,Unknown,Married,MN,no,no,no,cellular,5
CUST_08661,48,M,1,Post-Graduate,Single,TX,yes,no,no,cellular,5
CUST_08669,44,F,3,High School,Single,CA,no,no,no,unknown,4
CUST_08671,57,F,2,Uneducated,Married,NY,no,no,yes,cellular,4
CUST_08672,39,M,2,High School,Married,NJ,yes,no,no,cellular,4
CUST_08673,45,M,2,Uneducated,Married,MO,yes,no,no,cellular,5
CUST_08675,36,F,1,Graduate,Single,NY,no,no,no,cellular,3
CUST_08676,38,F,2,High School,Married,TX,yes,no,no,cellular,4
CUST_08682,40,M,3,Post-Graduate,Married,NJ,yes,yes,no,cellular,3
CUST_08694,35,F,3,Graduate,Single,CA,no,yes,no,cellular,4
CUST_08697,37,M,3,Graduate,Married,FL,no,yes,no,unknown,3
CUST_08699,47,F,3,High School,Single,NM,yes,yes,no,cellular,5
CUST_08700,44,F,4,Uneducated,Married,IA,yes,no,no,cellular,4
CUST_08704,39,F,2,Graduate,Single,CA,yes,no,no,cellular,3
CUST_08705,44,F,3,Graduate,Single,TX,no,yes,no,cellular,4
CUST_08708,35,F,1,Graduate,Single,CA,yes,yes,no,cellular,5
CUST_08713,39,M,2,Graduate,Single,MI,no,no,no,cellular,5
CUST_08715,55,F,1,Graduate,Unknown,FL,yes,no,no,unknown,5
CUST_08719,37,F,3,Post-Graduate,Married,NY,yes,no,no,cellular,5
CUST_08721,51,M,3,High School,Married,TX,no,yes,no,cellular,4
CUST_08723,49,F,5,Graduate,Married,TX,no,no,yes,unknown,5
CUST_08729,37,F,3,Graduate,Single,NY,yes,no,no,cellular,5
CUST_08730,40,F,2,Graduate,Married,CA,no,no,no,cellular,4
CUST_08731,51,M,2,Unknown,Single,CA,no,no,no,cellular,4
CUST_08739,38,M,4,High School,Single,FL,yes,yes,no,cellular,3
CUST_08741,59,F,2,Uneducated,Married,FL,no,yes,no,cellular,5
CUST_08745,49,M,3,Post-Graduate,Single,NY,no,no,no,cellular,5
CUST_08748,43,M,4,Graduate,Single,TX,yes,no,no,cellular,5
CUST_08749,37,F,4,High School,Single,CA,no,no,no,cellular,3
CUST_08751,38,M,2,Uneducated,Married,NJ,yes,no,no,cellular,4
CUST_08753,48,M,4,Graduate,Married,NY,no,yes,no,cellular,4
CUST_08760,38,F,1,High School,Single,FL,yes,no,no,cellular,3
CUST_08764,36,M,2,Graduate,Single,FL,yes,yes,no,cellular,4
